all_time_snapshot_count,arbitration_confidence,arbitration_spread_pick,arbitration_total_pick,away_3pt_pct,away_b2b_flag,away_fatigue_flag,away_rest_days,away_team,away_went_ot_last_game,consensus_book_count,edge_bucket,favorite_dog_bias_flag,game_date_local,game_id,historical_bucket_win_rate,home_3pt_pct,home_b2b_flag,home_fatigue_flag,home_rest_days,home_team,home_went_ot_last_game,model_confidence,model_name,model_projected_margin,model_projected_total,model_regime_normal,model_spread_edge,model_spread_pick,model_total_edge,model_total_pick,moneyline_home_last,odds_snapshot_last_utc,over_under_bias_flag,override_confidence_delta,override_pick,override_reason,parlay_edge_score,spread_edge,spread_edge_percentile,spread_home_consensus,spread_home_consensus_all_time,spread_home_last,three_pt_diff,total_consensus,total_consensus_all_time,total_edge,total_edge_percentile,total_last
3,,,,,False,True,1,Philadelphia 76ers,,7,8+,,2026-03-12T00:00:00Z,0022500953,0.4878048780487805,,False,True,1,Detroit Pistons,,,FatiguePlus_v3,,,,9.939393939393938,AWAY,5.110909090909104,OVER,-850,2026-03-12T01:18:08.107975+00:00,,,,,15.530303030303031,-9.939393939393938,0.9,-14.5,-14.5,-14.5,0,221.357,221.071,5.5909090909090935,0.5,221.5
3,,,,,False,True,1,Philadelphia 76ers,,7,8+,,2026-03-12T00:00:00Z,0022500953,0.4878048780487805,,False,True,1,Detroit Pistons,,,InjuryModel_v2,,,,11.218993939393938,AWAY,5.225309090909093,OVER,-850,2026-03-12T01:18:08.107975+00:00,,,,,15.530303030303031,-9.939393939393938,0.9,-14.5,-14.5,-14.5,0,221.357,221.071,5.5909090909090935,0.5,221.5
3,,,,,False,True,1,Philadelphia 76ers,,7,8+,,2026-03-12T00:00:00Z,0022500953,0.4878048780487805,,False,True,1,Detroit Pistons,,,Joel_Baseline_v1,,,,-9.939393939393938,AWAY,5.5909090909090935,OVER,-850,2026-03-12T01:18:08.107975+00:00,,,,,15.530303030303031,-9.939393939393938,0.9,-14.5,-14.5,-14.5,0,221.357,221.071,5.5909090909090935,0.5,221.5
3,,,,,False,True,1,Philadelphia 76ers,,7,8+,,2026-03-12T00:00:00Z,0022500953,0.4878048780487805,,False,True,1,Detroit Pistons,,,MarketBlend_v1,,,,23.930909090909083,AWAY,2.851363636363658,OVER,-850,2026-03-12T01:18:08.107975+00:00,,,,,15.530303030303031,-9.939393939393938,0.9,-14.5,-14.5,-14.5,0,221.357,221.071,5.5909090909090935,0.5,221.5
3,,,,,False,True,1,Philadelphia 76ers,,7,8+,,2026-03-12T00:00:00Z,0022500953,0.4878048780487805,,False,True,1,Detroit Pistons,,,MarketPressure_v2,,,,9.939393939393938,AWAY,4.193181818181813,OVER,-850,2026-03-12T01:18:08.107975+00:00,,,,,15.530303030303031,-9.939393939393938,0.9,-14.5,-14.5,-14.5,0,221.357,221.071,5.5909090909090935,0.5,221.5
3,,,,,False,True,1,Philadelphia 76ers,,7,8+,,2026-03-12T00:00:00Z,0022500953,0.4878048780487805,,False,True,1,Detroit Pistons,,,Momentum5Game_v1,,,,9.0,AWAY,7.0,OVER,-850,2026-03-12T01:18:08.107975+00:00,,,,,15.530303030303031,-9.939393939393938,0.9,-14.5,-14.5,-14.5,0,221.357,221.071,5.5909090909090935,0.5,221.5
3,,,,,False,True,1,Philadelphia 76ers,,7,8+,,2026-03-12T00:00:00Z,0022500953,0.4878048780487805,,False,True,1,Detroit Pistons,,,MonkeyDarts_v2,,,,12.952365023171824,AWAY,-3.176531320966774,UNDER,-850,2026-03-12T01:18:08.107975+00:00,,,,,15.530303030303031,-9.939393939393938,0.9,-14.5,-14.5,-14.5,0,221.357,221.071,5.5909090909090935,0.5,221.5
2,,,,,False,True,1,Phoenix Suns,,7,4-8,,2026-03-12T00:00:00Z,0022500954,0.5301204819277109,,False,True,1,Indiana Pacers,,,FatiguePlus_v3,,,,-6.752757352941174,HOME,3.1771691176470824,OVER,290,2026-03-12T01:18:08.107975+00:00,,,,,10.409926470588246,6.752757352941174,0.75,8.714,8.714,9.0,0,225.929,225.929,3.657169117647072,0.25,226.5
2,,,,,False,True,1,Phoenix Suns,,7,4-8,,2026-03-12T00:00:00Z,0022500954,0.5301204819277109,,False,True,1,Indiana Pacers,,,InjuryModel_v2,,,,-4.337057352941174,HOME,2.966969117647068,OVER,290,2026-03-12T01:18:08.107975+00:00,,,,,10.409926470588246,6.752757352941174,0.75,8.714,8.714,9.0,0,225.929,225.929,3.657169117647072,0.25,226.5
2,,,,,False,True,1,Phoenix Suns,,7,4-8,,2026-03-12T00:00:00Z,0022500954,0.5301204819277109,,False,True,1,Indiana Pacers,,,Joel_Baseline_v1,,,,6.752757352941174,HOME,3.657169117647072,OVER,290,2026-03-12T01:18:08.107975+00:00,,,,,10.409926470588246,6.752757352941174,0.75,8.714,8.714,9.0,0,225.929,225.929,3.657169117647072,0.25,226.5
